2026-03-15 15:15:49 [INFO] Wrote 6 attachment URL(s) to data/attachment_urls.txt
2026-03-15 15:17:37 [INFO] Resume: 8 already fetched.
2026-03-15 15:17:37 [INFO] Step A: Fetching docket documents...
2026-03-15 15:17:38 [INFO]   Found 1 document(s).
2026-03-15 15:17:39 [INFO] Step B: Fetching comment list (paginated)...
2026-03-15 15:17:42 [INFO]   Total comments: 447.
2026-03-15 15:17:42 [INFO] Step C: Fetching full detail for each comment...
2026-03-15 15:21:36 [INFO]   [173/439] HHS-ONC-2026-0001-0182
2026-03-15 15:21:37 [INFO]   [174/439] HHS-ONC-2026-0001-0183
2026-03-15 15:21:38 [INFO]   [175/439] HHS-ONC-2026-0001-0184
2026-03-15 15:21:40 [INFO]   [176/439] HHS-ONC-2026-0001-0185
2026-03-15 15:21:41 [INFO]   [177/439] HHS-ONC-2026-0001-0186
2026-03-15 15:21:42 [INFO]   [178/439] HHS-ONC-2026-0001-0187
2026-03-15 15:21:44 [INFO]   [179/439] HHS-ONC-2026-0001-0188
2026-03-15 15:21:45 [INFO]   [180/439] HHS-ONC-2026-0001-0189
2026-03-15 15:21:47 [INFO]   [181/439] HHS-ONC-2026-0001-0190
2026-03-15 15:21:48 [INFO]   [182/439] HHS-ONC-2026-0001-0191
2026-03-15 15:21:49 [INFO]   [183/439] HHS-ONC-2026-0001-0192
2026-03-15 15:21:51 [INFO]   [184/439] HHS-ONC-2026-0001-0193
2026-03-15 15:21:52 [INFO]   [185/439] HHS-ONC-2026-0001-0194
2026-03-15 15:21:54 [INFO]   [186/439] HHS-ONC-2026-0001-0195
2026-03-15 15:21:55 [INFO]   [187/439] HHS-ONC-2026-0001-0196
2026-03-15 15:21:57 [INFO]   [188/439] HHS-ONC-2026-0001-0197
2026-03-15 15:21:58 [INFO]   [189/439] HHS-ONC-2026-0001-0198
2026-03-15 15:21:59 [INFO]   [190/439] HHS-ONC-2026-0001-0199
2026-03-15 15:22:01 [INFO]   [191/439] HHS-ONC-2026-0001-0200
2026-03-15 15:22:02 [INFO]   [192/439] HHS-ONC-2026-0001-0201
2026-03-15 15:22:03 [INFO]   [193/439] HHS-ONC-2026-0001-0202
2026-03-15 15:22:05 [INFO]   [194/439] HHS-ONC-2026-0001-0203
2026-03-15 15:22:06 [INFO]   [195/439] HHS-ONC-2026-0001-0204
2026-03-15 15:22:08 [INFO]   [196/439] HHS-ONC-2026-0001-0205
2026-03-15 15:22:09 [INFO]   [197/439] HHS-ONC-2026-0001-0206
2026-03-15 15:22:10 [INFO]   [198/439] HHS-ONC-2026-0001-0207
2026-03-15 15:22:12 [INFO]   [199/439] HHS-ONC-2026-0001-0208
2026-03-15 15:22:13 [INFO]   [200/439] HHS-ONC-2026-0001-0209
2026-03-15 15:22:14 [INFO]   [201/439] HHS-ONC-2026-0001-0210
2026-03-15 15:22:16 [INFO]   [202/439] HHS-ONC-2026-0001-0211
2026-03-15 15:22:17 [INFO]   [203/439] HHS-ONC-2026-0001-0212
2026-03-15 15:22:18 [INFO]   [204/439] HHS-ONC-2026-0001-0213
2026-03-15 15:22:20 [INFO]   [205/439] HHS-ONC-2026-0001-0214
2026-03-15 15:22:21 [INFO]   [206/439] HHS-ONC-2026-0001-0215
2026-03-15 15:22:22 [INFO]   [207/439] HHS-ONC-2026-0001-0216
2026-03-15 15:22:24 [INFO]   [208/439] HHS-ONC-2026-0001-0217
2026-03-15 15:22:25 [INFO]   [209/439] HHS-ONC-2026-0001-0218
2026-03-15 15:22:27 [INFO]   [210/439] HHS-ONC-2026-0001-0219
2026-03-15 15:22:28 [INFO]   [211/439] HHS-ONC-2026-0001-0220
2026-03-15 15:22:29 [INFO]   [212/439] HHS-ONC-2026-0001-0221
2026-03-15 15:22:31 [INFO]   [213/439] HHS-ONC-2026-0001-0222
2026-03-15 15:22:32 [INFO]   [214/439] HHS-ONC-2026-0001-0223
2026-03-15 15:22:33 [INFO]   [215/439] HHS-ONC-2026-0001-0224
2026-03-15 15:22:35 [INFO]   [216/439] HHS-ONC-2026-0001-0225
2026-03-15 15:22:37 [INFO]   [217/439] HHS-ONC-2026-0001-0226
2026-03-15 15:22:39 [INFO]   [218/439] HHS-ONC-2026-0001-0227
2026-03-15 15:22:40 [INFO]   [219/439] HHS-ONC-2026-0001-0228
2026-03-15 15:22:41 [INFO]   [220/439] HHS-ONC-2026-0001-0229
2026-03-15 15:22:43 [INFO]   [221/439] HHS-ONC-2026-0001-0230
2026-03-15 15:22:44 [INFO]   [222/439] HHS-ONC-2026-0001-0231
2026-03-15 15:22:45 [INFO]   [223/439] HHS-ONC-2026-0001-0232
2026-03-15 15:22:47 [INFO]   [224/439] HHS-ONC-2026-0001-0233
2026-03-15 15:22:48 [INFO]   [225/439] HHS-ONC-2026-0001-0234
2026-03-15 15:22:50 [INFO]   [226/439] HHS-ONC-2026-0001-0235
2026-03-15 15:22:51 [INFO]   [227/439] HHS-ONC-2026-0001-0236
2026-03-15 15:22:52 [INFO]   [228/439] HHS-ONC-2026-0001-0237
2026-03-15 15:22:54 [INFO]   [229/439] HHS-ONC-2026-0001-0238
2026-03-15 15:22:55 [INFO]   [230/439] HHS-ONC-2026-0001-0239
2026-03-15 15:22:57 [INFO]   [231/439] HHS-ONC-2026-0001-0240
2026-03-15 15:22:58 [INFO]   [232/439] HHS-ONC-2026-0001-0241
2026-03-15 15:22:59 [INFO]   [233/439] HHS-ONC-2026-0001-0242
2026-03-15 15:23:01 [INFO]   [234/439] HHS-ONC-2026-0001-0243
2026-03-15 15:23:02 [INFO]   [235/439] HHS-ONC-2026-0001-0244
2026-03-15 15:23:04 [INFO]   [236/439] HHS-ONC-2026-0001-0245
2026-03-15 15:23:05 [INFO]   [237/439] HHS-ONC-2026-0001-0246
2026-03-15 15:23:06 [INFO]   [238/439] HHS-ONC-2026-0001-0247
2026-03-15 15:23:08 [INFO]   [239/439] HHS-ONC-2026-0001-0248
2026-03-15 15:23:09 [INFO]   [240/439] HHS-ONC-2026-0001-0249
2026-03-15 15:23:11 [INFO]   [241/439] HHS-ONC-2026-0001-0250
2026-03-15 15:23:12 [INFO]   [242/439] HHS-ONC-2026-0001-0251
2026-03-15 15:23:13 [INFO]   [243/439] HHS-ONC-2026-0001-0252
2026-03-15 15:23:15 [INFO]   [244/439] HHS-ONC-2026-0001-0253
2026-03-15 15:23:16 [INFO]   [245/439] HHS-ONC-2026-0001-0254
2026-03-15 15:23:18 [INFO]   [246/439] HHS-ONC-2026-0001-0255
2026-03-15 15:23:19 [INFO]   [247/439] HHS-ONC-2026-0001-0256
2026-03-15 15:23:20 [INFO]   [248/439] HHS-ONC-2026-0001-0257
2026-03-15 15:23:22 [INFO]   [249/439] HHS-ONC-2026-0001-0258
2026-03-15 15:23:23 [INFO]   [250/439] HHS-ONC-2026-0001-0259
2026-03-15 15:23:25 [INFO]   [251/439] HHS-ONC-2026-0001-0260
2026-03-15 15:23:26 [INFO]   [252/439] HHS-ONC-2026-0001-0261
2026-03-15 15:23:27 [INFO]   [253/439] HHS-ONC-2026-0001-0262
2026-03-15 15:23:29 [INFO]   [254/439] HHS-ONC-2026-0001-0263
2026-03-15 15:23:30 [INFO]   [255/439] HHS-ONC-2026-0001-0264
2026-03-15 15:23:32 [INFO]   [256/439] HHS-ONC-2026-0001-0265
2026-03-15 15:23:33 [INFO]   [257/439] HHS-ONC-2026-0001-0266
2026-03-15 15:23:34 [INFO]   [258/439] HHS-ONC-2026-0001-0267
2026-03-15 15:23:36 [INFO]   [259/439] HHS-ONC-2026-0001-0268
2026-03-15 15:23:37 [INFO]   [260/439] HHS-ONC-2026-0001-0269
2026-03-15 15:23:39 [INFO]   [261/439] HHS-ONC-2026-0001-0270
2026-03-15 15:23:40 [INFO]   [262/439] HHS-ONC-2026-0001-0271
2026-03-15 15:23:41 [INFO]   [263/439] HHS-ONC-2026-0001-0272
2026-03-15 15:23:43 [INFO]   [264/439] HHS-ONC-2026-0001-0273
2026-03-15 15:23:44 [INFO]   [265/439] HHS-ONC-2026-0001-0274
2026-03-15 15:23:45 [INFO]   [266/439] HHS-ONC-2026-0001-0275
2026-03-15 15:23:47 [INFO]   [267/439] HHS-ONC-2026-0001-0276
2026-03-15 15:23:48 [INFO]   [268/439] HHS-ONC-2026-0001-0277
2026-03-15 15:23:49 [INFO]   [269/439] HHS-ONC-2026-0001-0278
2026-03-15 15:23:51 [INFO]   [270/439] HHS-ONC-2026-0001-0279
2026-03-15 15:23:52 [INFO]   [271/439] HHS-ONC-2026-0001-0280
2026-03-15 15:23:54 [INFO]   [272/439] HHS-ONC-2026-0001-0281
2026-03-15 15:23:55 [INFO]   [273/439] HHS-ONC-2026-0001-0282
2026-03-15 15:23:56 [INFO]   [274/439] HHS-ONC-2026-0001-0283
2026-03-15 15:23:58 [INFO]   [275/439] HHS-ONC-2026-0001-0284
2026-03-15 15:23:59 [INFO]   [276/439] HHS-ONC-2026-0001-0285
2026-03-15 15:24:00 [INFO]   [277/439] HHS-ONC-2026-0001-0286
